# ID	FORM	LEMMA	UPOSTAG	XPOSTAG	FEATS	HEAD	DEPREL	DEPS	MISC
# 1
1897LENZ-11-TAGGED_108_4	kofke	kofke	_	N	_	_	_	_	origText=kovke,baseForms=kofke
1897LENZ-11-TAGGED_108_5	;	;	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_108_6	welu	welu	_	AV	_	_	_	_	origText=welu,baseForms=welu
1897LENZ-11-TAGGED_108_7	tfeichi	tüfeychi	_	DP	DP	_	_	_	origText=tveichi,baseForms=tüfeychi
1897LENZ-11-TAGGED_108_8	kuifi	kuyfi	_	AV	_	_	_	_	origText=kuivi,baseForms=kuyfi
1897LENZ-11-TAGGED_108_9	kofke	kofke	_	N	_	_	_	_	origText=kovke,baseForms=kofke
1897LENZ-11-TAGGED_108_10	no	no	_	AV	particle	_	_	_	origText=no,baseForms=no
1897LENZ-11-TAGGED_108_11	;	;	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_108_12	yafüi	yafün	_	V	ind3	_	_	_	origText=yavüi,baseForms=yafü|iy
1897LENZ-11-TAGGED_108_13	ta	ta	_	DA	DA	_	_	_	origText=ta,baseForms=ta
1897LENZ-11-TAGGED_108_14	tfei	fey	_	D	D	_	_	_	origText=tvei,baseForms=fey
1897LENZ-11-TAGGED_108_15	.	.	PUNCT	PUNCT	_	_	_	_	_

# 108
1897LENZ-11-TAGGED_109_1	¿	¿	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_109_2	cheu	chew	_	WH	particle	_	_	_	origText=Cheu,baseForms=chew
1897LENZ-11-TAGGED_109_3	mlepeimi	mülen	_	V	px|ind2s	_	_	_	origText=mlepeimi,baseForms=müle|pe|imi
1897LENZ-11-TAGGED_109_4	,	,	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_109_5	pichi	pichi	_	AJ	_	_	_	_	origText=pichi,baseForms=pichi
1897LENZ-11-TAGGED_109_6	che	che	_	N	_	_	_	_	origText=che,baseForms=che
1897LENZ-11-TAGGED_109_7	?	?	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_109_8	—	—	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_109_9	tripapelan	tripan	_	V	px|neg|ind1s	_	_	_	origText=T'ipapelan,baseForms=tripa|pe|la|(ü)n
1897LENZ-11-TAGGED_109_10	,	,	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_109_11	fau	tüfamew	_	AV	_	_	_	_	origText=vau,baseForms=tüfamew
1897LENZ-11-TAGGED_109_12	ta	ta	_	DA	DA	_	_	_	origText=ta,baseForms=ta
1897LENZ-11-TAGGED_109_13	mlekapen	mülen	_	V	cont|px|ind1s	_	_	_	origText=mlekapen,baseForms=müle|ka|pe|(ü)n
1897LENZ-11-TAGGED_109_14	.	.	PUNCT	PUNCT	_	_	_	_	_

# 109
1897LENZ-11-TAGGED_110_1	koilatuimi	koyl'atun	_	V	vb|ind2s	_	_	_	origText=Koilatuimi,baseForms=koyl'a|tu|imi
1897LENZ-11-TAGGED_110_2	.	.	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_110_3	mütrümkiyaulpeyu	mütrümün	_	V	amb|px|ind1s-2s	_	_	_	origText=Müt'ümkiyaulpeyu,baseForms=mütrüm|(ki)yaw|pe|eyu
1897LENZ-11-TAGGED_110_4	,	,	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_110_5	allkülaimi	allkün	_	V	neg|ind2s	_	_	_	origText=aʎkülaimi,baseForms=allkü|la|imi
1897LENZ-11-TAGGED_110_6	mülepürkelleel	mülel	_	N	trloc|rep|affirm|nmlz	_	_	_	origText=məlepürkeʎeel,baseForms=müle|pu|(ü)rke|lle|el
1897LENZ-11-TAGGED_110_7	.	.	PUNCT	PUNCT	_	_	_	_	_

# 110
1897LENZ-11-TAGGED_111_1	fei	fey	_	D	D	_	_	_	origText=Vei,baseForms=fey
1897LENZ-11-TAGGED_111_2	pien	pin	_	V	ind2s-1s	_	_	_	origText=pien,baseForms=pi|en
1897LENZ-11-TAGGED_111_3	,	,	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_111_4	küme	küme	_	AJ	_	_	_	_	origText=küme,baseForms=küme
1897LENZ-11-TAGGED_111_5	dungunge	düngun	_	V	imp2s	_	_	_	origText=duŋuŋe,baseForms=düngu|nge
1897LENZ-11-TAGGED_111_6	;	;	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_111_7	koillatulmi	koyl'atun	_	V	vb|subj2s	_	_	_	origText=koillatulmi,baseForms=koyl'a|tu|(ü)lmi
1897LENZ-11-TAGGED_111_8	kewayayu	kewan	_	V	fut|ind1s-2s	_	_	_	origText=kewayayu,baseForms=kewa|a|eyu
1897LENZ-11-TAGGED_111_9	.	.	PUNCT	PUNCT	_	_	_	_	_

# 111
1897LENZ-11-TAGGED_112_1	¿	¿	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_112_2	küme	küme	_	AJ	_	_	_	_	origText=Küme,baseForms=küme
1897LENZ-11-TAGGED_112_3	miauimi	miawün	_	V	ind2s	_	_	_	origText=miauimi,baseForms=miaw|imi
1897LENZ-11-TAGGED_112_4	,	,	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_112_5	nai	nay	_	N	_	_	_	_	origText=nai,baseForms=nay
1897LENZ-11-TAGGED_112_6	?	?	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_112_7	—	—	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_112_8	mongeimi	mongen	_	V	ind2s	_	_	_	origText=Moŋeimi,baseForms=mongen|imi
1897LENZ-11-TAGGED_112_9	.	.	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_112_10	¿	¿	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_112_11	muchai	müchay	_	AV	_	_	_	_	origText=Muchai,baseForms=muchay
1897LENZ-11-TAGGED_112_12	wüla	wüla	_	AV	_	_	_	_	origText=wüla,baseForms=wüla
1897LENZ-11-TAGGED_112_13	witraimi	witran	_	V	ind2s	_	_	_	origText=wit'aimi,baseForms=witra|imi
1897LENZ-11-TAGGED_112_14	?	?	PUNCT	PUNCT	_	_	_	_	_

# 112
1897LENZ-11-TAGGED_113_1	mülewen	muliwen	_	AV	_	_	_	_	origText=Mülewen,baseForms=muliwen
1897LENZ-11-TAGGED_113_2	antü	antü	_	N	_	_	_	_	origText=antü,baseForms=antü
1897LENZ-11-TAGGED_113_3	küdun	küdun	_	V	ind1s	_	_	_	origText=küdun,baseForms=küdu|(ü)n
1897LENZ-11-TAGGED_113_4	,	,	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_113_5	witraken	witran	_	V	habit|ind1s	_	_	_	origText=wit'aken,baseForms=witra|ke|(ü)n
1897LENZ-11-TAGGED_113_6	tripapai	tripan	_	V	cis|ind3	_	_	_	origText=t'ipapai,baseForms=tripa|pa|iy
1897LENZ-11-TAGGED_113_7	antü	antü	_	N	_	_	_	_	origText=antü,baseForms=antü
1897LENZ-11-TAGGED_113_8	.	.	PUNCT	PUNCT	_	_	_	_	_

# 113
1897LENZ-11-TAGGED_114_1	pichin	pichin	_	AJ	nmlz	_	_	_	origText=pichin,baseForms=pichi|(ü)n
1897LENZ-11-TAGGED_114_2	kutranün	kutranün	_	V	ind1s	_	_	_	origText=kut'anən,baseForms=kutran|(ü)n
1897LENZ-11-TAGGED_114_3	tfachi	tüfachi	_	DP	DP	_	_	_	origText=tvachi,baseForms=tüfachi
1897LENZ-11-TAGGED_114_4	antü	antü	_	N	_	_	_	_	origText=antü,baseForms=antü
1897LENZ-11-TAGGED_114_5	.	.	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_114_6	—	—	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_114_7	¿	¿	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_114_8	chem	chem	_	WH	particle	_	_	_	origText=Chem,baseForms=chem
1897LENZ-11-TAGGED_114_9	–	–	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_114_10	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1897LENZ-11-TAGGED_114_11	femngeimi	femngen	_	V	vb|ind2s	_	_	_	origText=vemŋeimi,baseForms=None|nge|imi
1897LENZ-11-TAGGED_114_12	?	?	PUNCT	PUNCT	_	_	_	_	_

# 114
1897LENZ-11-TAGGED_115_1	mauwünüi	mawünün	_	V	ind3	_	_	_	origText=Mauwənüi,baseForms=mawün|iy
1897LENZ-11-TAGGED_115_2	tañi	tañi	_	PP	1s	_	_	_	origText=tañi,baseForms=tañi
1897LENZ-11-TAGGED_115_3	miauwün	miawün	_	V	nmlz	_	_	_	origText=miauwən,baseForms=miaw|(ü)n
1897LENZ-11-TAGGED_115_4	-	-	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_115_5	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1897LENZ-11-TAGGED_115_6	;	;	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_115_7	illfodüi	illfodün	_	V	ind3	_	_	_	origText=iʎvodüi,baseForms=illfod|iy
1897LENZ-11-TAGGED_115_8	tañi	tañi	_	PP	1s	_	_	_	origText=tañi,baseForms=tañi
1897LENZ-11-TAGGED_115_9	chang	chang	_	N	_	_	_	_	origText=chaŋ,baseForms=chang
1897LENZ-11-TAGGED_115_10	;	;	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_115_11	feimeu	feymew	_	AV	_	_	_	_	origText=veimeu,baseForms=feymew
1897LENZ-11-TAGGED_115_12	wütren	wütren	_	V	ind1s	_	_	_	origText=wüt'en,baseForms=wütre|(ü)n
1897LENZ-11-TAGGED_115_13	;	;	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_115_14	.	.	PUNCT	PUNCT	_	_	_	_	_

# 115
1897LENZ-11-TAGGED_116_1	kutrani	kutranün	_	V	ind3	_	_	_	origText=Kut'ani,baseForms=kutran|iy
1897LENZ-11-TAGGED_116_2	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1897LENZ-11-TAGGED_116_3	luku	luku	_	N	_	_	_	_	origText=luku,baseForms=luku
1897LENZ-11-TAGGED_116_4	,	,	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_116_5	pepi-amuwelan	amun	_	V	prefix|psist|neg|ind1s	_	_	_	origText=pepi-amuwelan,baseForms=pepi|amu|we|la|(ü)n
1897LENZ-11-TAGGED_116_6	.	.	PUNCT	PUNCT	_	_	_	_	_

# 116
1897LENZ-11-TAGGED_117_1	¿	¿	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_117_2	pichin	pichin	_	AJ	nmlz	_	_	_	origText=Pichin,baseForms=pichi|(ü)n
1897LENZ-11-TAGGED_117_3	mongeimi	mongen	_	V	ind2s	_	_	_	origText=moŋeimi,baseForms=monge|imi
1897LENZ-11-TAGGED_117_4	tfachi	tüfachi	_	DP	DP	_	_	_	origText=tvachi,baseForms=tüfachi
1897LENZ-11-TAGGED_117_5	antü	antü	_	N	_	_	_	_	origText=antü,baseForms=antü
1897LENZ-11-TAGGED_117_6	?	?	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_117_7	—	—	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_117_8	mai	may	_	AV	_	_	_	_	origText=Mai,baseForms=may
1897LENZ-11-TAGGED_117_9	,	,	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_117_10	pichin	pichin	_	AV	nmlz	_	_	_	origText=pichin,baseForms=pichi|(ü)n
1897LENZ-11-TAGGED_117_11	feilen	feylen	_	V	D|vb|ind1s	_	_	_	origText=veilen,baseForms=fey|le|(ü)m
1897LENZ-11-TAGGED_117_12	,	,	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_117_13	anai	anay	_	N	_	_	_	_	origText=anai,baseForms=anay
1897LENZ-11-TAGGED_117_14	;	;	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_117_15	welu	welu	_	AV	_	_	_	_	origText=welu,baseForms=welu
1897LENZ-11-TAGGED_117_16	petu	petu	_	AV	particle	_	_	_	origText=petu,baseForms=petu
1897LENZ-11-TAGGED_117_17	küme	küme	_	AJ	_	_	_	_	origText=küme,baseForms=küme
1897LENZ-11-TAGGED_117_18	tremulan	tremon	_	V	neg|ind1s	_	_	_	origText=t'emulan,baseForms=tremo|la|(ü)n
1897LENZ-11-TAGGED_117_19	.	.	PUNCT	PUNCT	_	_	_	_	_

# 117
1897LENZ-11-TAGGED_118_1	¿	¿	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_118_2	ngelai	ngen	_	V	neg|ind3	_	_	_	origText=Ŋelai,baseForms=nge|la|iy
1897LENZ-11-TAGGED_118_3	dungu	düngu	_	N	_	_	_	_	origText=duŋu,baseForms=düngu
1897LENZ-11-TAGGED_118_4	waria	waria	_	N	_	_	_	_	origText=waria,baseForms=waria
1897LENZ-11-TAGGED_118_5	–	–	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_118_6	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1897LENZ-11-TAGGED_118_7	?	?	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_118_8	ñi	ñi	_	PP	1s	_	_	_	origText=Ñi,baseForms=ñi
1897LENZ-11-TAGGED_118_9	kompadre	kompadre	_	N	_	_	_	_	origText=kompadre,baseForms=kompadre
1897LENZ-11-TAGGED_118_10	pieneu	pin	_	V	ind3-1s	_	_	_	origText=pieneu,baseForms=pi|enew
1897LENZ-11-TAGGED_118_11	"	"	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_118_12	küpali	küpalün	_	V	cause|ind3	_	_	_	origText=kəpali,baseForms=küpa|(ü)l|iy
1897LENZ-11-TAGGED_118_13	küla	küla	_	NUM	_	_	_	_	origText=küla,baseForms=küla
1897LENZ-11-TAGGED_118_14	weñefe	weñefe	_	N	agent	_	_	_	origText=weñeve,baseForms=weñe|fe
1897LENZ-11-TAGGED_118_15	"	"	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_118_16	,	,	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_118_17	pi	pin	_	V	ind3	_	_	_	origText=pi,baseForms=pi|iy
1897LENZ-11-TAGGED_118_18	.	.	PUNCT	PUNCT	_	_	_	_	_

# 118
1897LENZ-11-TAGGED_119_1	¿	¿	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_119_2	chem	chem	_	WH	particle	_	_	_	origText=Chem,baseForms=chem
1897LENZ-11-TAGGED_119_3	weñei	weñen	_	V	ind3	_	_	_	origText=weñei,baseForms=weñe|iy
1897LENZ-11-TAGGED_119_4	?	?	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_119_5	—	—	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_119_6	weñei	weñen	_	V	ind3	_	_	_	origText=Weñei,baseForms=weñe|iy
1897LENZ-11-TAGGED_119_7	epu	epu	_	NUM	_	_	_	_	origText=epu,baseForms=epu
1897LENZ-11-TAGGED_119_8	mula	mula	_	N	_	_	_	_	origText=mula,baseForms=mula
1897LENZ-11-TAGGED_119_9	,	,	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_119_10	kiñe	kiñe	_	NUM	_	_	_	_	origText=kiñe,baseForms=kiñe
1897LENZ-11-TAGGED_119_11	potro	potro	_	N	_	_	_	_	origText=pot'o,baseForms=potro
1897LENZ-11-TAGGED_119_12	kai	kay	_	AV	_	_	_	_	origText=kai,baseForms=kay
1897LENZ-11-TAGGED_119_13	tañi	tañi	_	PP	3	_	_	_	origText=tañi,baseForms=tañi
1897LENZ-11-TAGGED_119_14	malal	malal	_	N	_	_	_	_	origText=malal,baseForms=malal
1897LENZ-11-TAGGED_119_15	–	–	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_119_16	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1897LENZ-11-TAGGED_119_17	.	.	PUNCT	PUNCT	_	_	_	_	_

# 119
1897LENZ-11-TAGGED_120_1	¿	¿	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_120_2	inei	iney	_	WH	particle	_	_	_	origText=Inei,baseForms=iney
1897LENZ-11-TAGGED_120_3	presui	presun	_	V	ind3	_	_	_	origText=presui,baseForms=presu|iy
1897LENZ-11-TAGGED_120_4	?	?	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_120_5	—	—	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_120_6	meli	meli	_	NUM	_	_	_	_	origText=Meli,baseForms=meli
1897LENZ-11-TAGGED_120_7	kofienu	kovienu	_	N	_	_	_	_	origText=kovienu,baseForms=kovierno
1897LENZ-11-TAGGED_120_8	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1897LENZ-11-TAGGED_120_9	soltau	soltau	_	N	_	_	_	_	origText=soltau,baseForms=soltau
1897LENZ-11-TAGGED_120_10	ka	ka	_	AV	_	_	_	_	origText=ka,baseForms=ka
1897LENZ-11-TAGGED_120_11	kiñe	kiñe	_	NUM	_	_	_	_	origText=kiñe,baseForms=kiñe
1897LENZ-11-TAGGED_120_12	solegao	solegao	_	N	_	_	_	_	origText=soleqao,baseForms=solegau
1897LENZ-11-TAGGED_120_13	.	.	PUNCT	PUNCT	_	_	_	_	_

# 120
1897LENZ-11-TAGGED_121_1	pirkelafuingn	pin	_	V	rep|neg|bi|ind3p	_	_	_	origText=Pirkelavuiŋn,baseForms=pi|rke|la|fu|ingün
1897LENZ-11-TAGGED_121_2	amualu	amulu	_	N	fut|svn	_	_	_	origText=amualu,baseForms=amu|a|lu
1897LENZ-11-TAGGED_121_3	engn	engün	_	PN	3p	_	_	_	origText=eŋn,baseForms=engün
1897LENZ-11-TAGGED_121_4	preso	preso	_	AJ	_	_	_	_	origText=preso,baseForms=preso
1897LENZ-11-TAGGED_121_5	;	;	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_121_6	welu	welu	_	AV	_	_	_	_	origText=welu,baseForms=welu
1897LENZ-11-TAGGED_121_7	soltau	soltau	_	N	_	_	_	_	origText=soltau,baseForms=soltau
1897LENZ-11-TAGGED_121_8	langümi	l'angümün	_	V	cause|ind3	_	_	_	origText=laŋəmi,baseForms=l'ang|(ü)m|iy
1897LENZ-11-TAGGED_121_9	kiñe	kiñe	_	NUM	_	_	_	_	origText=kiñe,baseForms=kiñe
1897LENZ-11-TAGGED_121_10	,	,	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_121_11	ka	ka	_	AV	_	_	_	_	origText=ka,baseForms=ka
1897LENZ-11-TAGGED_121_12	epu	epu	_	NUM	_	_	_	_	origText=epu,baseForms=epu
1897LENZ-11-TAGGED_121_13	trari-ngengn	traringen	_	V	vb|ind3p	_	_	_	origText=trari-ŋeŋn,baseForms=trari|nge|engün
1897LENZ-11-TAGGED_121_14	.	.	PUNCT	PUNCT	_	_	_	_	_

# 121
1897LENZ-11-TAGGED_122_1	kiñe	kiñe	_	NUM	_	_	_	_	origText=Kiñe,baseForms=kiñe
1897LENZ-11-TAGGED_122_2	wenüi	wen'üy	_	N	_	_	_	_	origText=wenüi,baseForms=wen'üy
1897LENZ-11-TAGGED_122_3	mütte	müt'e	_	AV	_	_	_	_	origText=mütte,baseForms=müt'e
1897LENZ-11-TAGGED_122_4	chengarngei	chüngarngen	_	V	vb|ind3	_	_	_	origText=cheŋarŋei,baseForms=chüngar|nge|iy
1897LENZ-11-TAGGED_122_5	kewan	kewan	_	N	nmlz	_	_	_	origText=kewan,baseForms=kewa|(ü)n
1897LENZ-11-TAGGED_122_6	–	–	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_122_7	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1897LENZ-11-TAGGED_122_8	.	.	PUNCT	PUNCT	_	_	_	_	_

# 122
1897LENZ-11-TAGGED_123_1	¿	¿	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_123_2	cheu	chew	_	WH	particle	_	_	_	origText=Cheu,baseForms=chew
1897LENZ-11-TAGGED_123_3	küpa-amuimi	amun	_	V	prefix|ind2s	_	_	_	origText=kəpa-amuimi,baseForms=küpa|amu|imi
1897LENZ-11-TAGGED_123_4	?	?	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_123_5	—	—	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_123_6	amualu	amulu	_	N	fut|svn	_	_	_	origText=Amualu,baseForms=amu|a|lu
1897LENZ-11-TAGGED_123_7	külpru	külpüru	_	N	_	_	_	_	origText=külpru,baseForms=külpüru
1897LENZ-11-TAGGED_123_8	–	–	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_123_9	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1897LENZ-11-TAGGED_123_10	ngillamealu	ngillalu	_	N	and|fut|svn	_	_	_	origText=ŋiʎamealu,baseForms=ngilla|me|a|lu
1897LENZ-11-TAGGED_123_11	küme	küme	_	AJ	_	_	_	_	origText=küme,baseForms=küme
1897LENZ-11-TAGGED_123_12	ke	ke	_	PL	p	_	_	_	origText=ke,baseForms=ke
1897LENZ-11-TAGGED_123_13	fün	fün	_	N	_	_	_	_	origText=vün,baseForms=fün
1897LENZ-11-TAGGED_123_14	.	.	PUNCT	PUNCT	_	_	_	_	_

# 123
1897LENZ-11-TAGGED_124_1	amulayaimi	amun	_	V	neg|fut|ind2s	_	_	_	origText=Amulayaimi,baseForms=amu|la|a|imi
1897LENZ-11-TAGGED_124_2	;	;	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_124_3	ngelai	ngen	_	N	neg|ind3	_	_	_	origText=ŋelai,baseForms=nge|la|iy
1897LENZ-11-TAGGED_124_4	kümekelu	küme	_	N	p	_	_	_	origText=kümekelu,baseForms=küme|ke|lu
1897LENZ-11-TAGGED_124_5	eyeu	eyew	_	DP	DP	_	_	_	origText=eyeu,baseForms=eyew
1897LENZ-11-TAGGED_124_6	.	.	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_124_7	amuyu	amun	_	V	ind1d	_	_	_	origText=Amuyu,baseForms=amu|iyu
1897LENZ-11-TAGGED_124_8	,	,	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_124_9	anai	anay	_	N	_	_	_	_	origText=anai,baseForms=anay
1897LENZ-11-TAGGED_124_10	,	,	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_124_11	tañi	tañi	_	PP	1s	_	_	_	origText=tañi,baseForms=tañi
1897LENZ-11-TAGGED_124_12	ruka	ruka	_	N	_	_	_	_	origText=ruka,baseForms=ruka
1897LENZ-11-TAGGED_124_13	–	–	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_124_14	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1897LENZ-11-TAGGED_124_15	,	,	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_124_16	imeayu	in	_	V	and|fut|ind1d	_	_	_	origText=imeayu,baseForms=i|me|a|iyu
1897LENZ-11-TAGGED_124_17	.	.	PUNCT	PUNCT	_	_	_	_	_

# 124
1897LENZ-11-TAGGED_125_1	fentepun	fentrepun	_	AV	trloc|nmlz	_	_	_	origText=Ventepun,baseForms=fentre|pu|(ü)n
1897LENZ-11-TAGGED_125_2	mañumeyu	mañumün	_	V	ind1s-2s	_	_	_	origText=mañumeyu,baseForms=mañum|eyu
1897LENZ-11-TAGGED_125_3	,	,	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_125_4	anai	anay	_	N	_	_	_	_	origText=anai,baseForms=anay
1897LENZ-11-TAGGED_125_5	;	;	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_125_6	petu	petu	_	AV	particle	_	_	_	origText=petu,baseForms=petu
1897LENZ-11-TAGGED_125_7	ngüñilan	ngüñün	_	V	neg|ind1s	_	_	_	origText=ŋüñilan,baseForms=ngüñü|la|(ü)n
1897LENZ-11-TAGGED_125_8	.	.	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_125_9	—	—	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_125_10	feilele	feylen	_	V	vb|subj3s	_	_	_	origText=Veilele,baseForms=fey|le|le
1897LENZ-11-TAGGED_125_11	,	,	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_125_12	ngüñinulmi	ngüñün	_	V	neg|subj2s	_	_	_	origText=ŋüñinulmi,baseForms=ngüñü|no|(ü)lmi
1897LENZ-11-TAGGED_125_13	,	,	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_125_14	pun	pun	_	N	_	_	_	_	origText=pun,baseForms=pun
1897LENZ-11-TAGGED_125_15	ula	wüla	_	AV	_	_	_	_	origText=ula,baseForms=wüla
1897LENZ-11-TAGGED_125_16	ipayaimi	in	_	V	cis|fut|ind2s	_	_	_	origText=ipayaimi,baseForms=i|pa|a|imi
1897LENZ-11-TAGGED_125_17	.	.	PUNCT	PUNCT	_	_	_	_	_

# 125
1897LENZ-11-TAGGED_126_1	üngümnieayu	üngümün	_	V	psist|fut|ind1s-2s	_	_	_	origText=Üŋümnieayu,baseForms=ungüm|nie|a|eyu
1897LENZ-11-TAGGED_126_2	;	;	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_126_3	küpalaimi	küpan	_	V	neg|ind2s	_	_	_	origText=kəpalaimi,baseForms=küpa|la|imi
1897LENZ-11-TAGGED_126_4	tami	tami	_	PP	2s	_	_	_	origText=tami,baseForms=tami
1897LENZ-11-TAGGED_126_5	malle	malle	_	N	_	_	_	_	origText=maʎe,baseForms=malle
1897LENZ-11-TAGGED_126_6	.	.	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_126_7	—	—	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_126_8	küme	küme	_	AJ	_	_	_	_	origText=Küme,baseForms=küme
1897LENZ-11-TAGGED_126_9	,	,	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_126_10	maunule	mawünün	_	V	subj3s	_	_	_	origText=maunule,baseForms=mawün|le
1897LENZ-11-TAGGED_126_11	küpayayu	küpan	_	V	fut|ind1d	_	_	_	origText=küpayayu,baseForms=küpa|a|iyu
1897LENZ-11-TAGGED_126_12	.	.	PUNCT	PUNCT	_	_	_	_	_

# 126
1897LENZ-11-TAGGED_127_1	¿	¿	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_127_2	chem	chem	_	WH	particle	_	_	_	origText=Chem,baseForms=chem
1897LENZ-11-TAGGED_127_3	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1897LENZ-11-TAGGED_127_4	?	?	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_127_5	—	—	PUNCT	PUNCT	_	_	_	_	_
