# ID	FORM	LEMMA	UPOSTAG	XPOSTAG	FEATS	HEAD	DEPREL	DEPS	MISC
1922AUGU-TAGGED_15_13	fei	fey	_	D	D	_	_	_	origText=fei,baseForms=fey
1922AUGU-TAGGED_15_14	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1922AUGU-TAGGED_15_15	wallke	wallke	_	N	p	_	_	_	origText=wallke,baseForms=wall|ke
1922AUGU-TAGGED_15_16	adkintun	adkintun	_	N	nmlz	_	_	_	origText=adkintun,baseForms=adkintu|(ü)n
1922AUGU-TAGGED_15_17	katrüñmangeai	katrün	_	V	appl|pass|fut|ind3	_	_	_	origText=katrüñmangeai,baseForms=katr|(üñ)ma|nge|a|iy
1922AUGU-TAGGED_15_18	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1922AUGU-TAGGED_15_19	trarün	trarün	_	N	nmlz	_	_	_	origText=trarün,baseForms=trar|(ü)n
1922AUGU-TAGGED_15_20	kup	kug	_	N	_	_	_	_	origText=kup,baseForms=kug
1922AUGU-TAGGED_15_21	pishmaiwile	pishmaiwile	_	NP	_	_	_	_	origText=Pishmaiwile,baseForms=pishmaiwile
1922AUGU-TAGGED_15_22	.	.	PUNCT	PUNCT	_	_	_	_	_

1922AUGU-TAGGED_15_1	fei	fey	_	D	D	_	_	_	origText=Fei,baseForms=fey
1922AUGU-TAGGED_15_2	witrakünulngeai	witran	_	V	cause|pass|fut|ind3	_	_	_	origText=witrákənulngeai,baseForms=witra|künu|(ü)l|nge|a|iy
1922AUGU-TAGGED_15_3	feluke	feluke	_	N	_	_	_	_	origText=feluke,baseForms=feluke
1922AUGU-TAGGED_15_4	,	,	PUNCT	PUNCT	_	_	_	_	_
1922AUGU-TAGGED_15_5	pishmaiwile	pishmaiwile	_	NP	_	_	_	_	origText=Pishmaiwile,baseForms=pishmaiwile
1922AUGU-TAGGED_15_6	kishu	kishu	_	RP	3	_	_	_	origText=kishu,baseForms=kishu/kidu
1922AUGU-TAGGED_15_7	katrü-pel-afi	katrün	_	V	fut|dir3|ind3	_	_	_	origText=katrü-pel-afi,baseForms=katr|pel'|a|fi|iy
1922AUGU-TAGGED_15_8	chi	chi	_	DA	DA	_	_	_	origText=chi,baseForms=chi
1922AUGU-TAGGED_15_9	traru	traru	_	NP	_	_	_	_	origText=Traru,baseForms=traru
1922AUGU-TAGGED_15_10	;	;	PUNCT	PUNCT	_	_	_	_	_
1922AUGU-TAGGED_15_11	femngechi	femngechi	_	AV	_	_	_	_	origText=femngechi,baseForms=femngechi
1922AUGU-TAGGED_15_12	montuai	montun	_	V	fut|ind3	_	_	_	origText=montuai,baseForms=montu|a|iy
1922AUGU-TAGGED_15_13	”	”	PUNCT	PUNCT	_	_	_	_	_
1922AUGU-TAGGED_15_14	,	,	PUNCT	PUNCT	_	_	_	_	_
1922AUGU-TAGGED_15_15	pingei	pin	_	V	pass|ind3	_	_	_	origText=pingei,baseForms=pi|nge|iy
1922AUGU-TAGGED_15_16	pishmaiwile	pishmaiwile	_	NP	_	_	_	_	origText=Pishmaiwile,baseForms=pishmaiwile
1922AUGU-TAGGED_15_17	.	.	PUNCT	PUNCT	_	_	_	_	_

1922AUGU-TAGGED_16_1	femngechi	femngechi	_	AV	_	_	_	_	origText=Femngechi,baseForms=femngechi
1922AUGU-TAGGED_16_2	künchol-kawell-elngei	küntrol-kawell-elün	_	V	cause|pass|ind3	_	_	_	origText=künchol-kawell-elngei,baseForms=küntro|(ü)l|kawell|el|nge|iy
1922AUGU-TAGGED_16_3	.	.	PUNCT	PUNCT	_	_	_	_	_

1922AUGU-TAGGED_16_1	traru	traru	_	NP	_	_	_	_	origText=Traru,baseForms=traru
1922AUGU-TAGGED_16_2	.	.	PUNCT	PUNCT	_	_	_	_	_

1922AUGU-TAGGED_16_1	fei	fey	_	D	D	_	_	_	origText=Fei,baseForms=fey
1922AUGU-TAGGED_16_2	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1922AUGU-TAGGED_16_3	wallke	wallke	_	N	p	_	_	_	origText=wallke,baseForms=wall|ke
1922AUGU-TAGGED_16_4	kintui	kintun	_	V	ind3	_	_	_	origText=kintui,baseForms=kintu|iy
1922AUGU-TAGGED_16_5	traru	traru	_	NP	_	_	_	_	origText=Traru,baseForms=traru
1922AUGU-TAGGED_16_6	.	.	PUNCT	PUNCT	_	_	_	_	_

1922AUGU-TAGGED_16_1	petu	petu	_	AV	particle	_	_	_	origText=Petu,baseForms=petu
1922AUGU-TAGGED_16_2	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1922AUGU-TAGGED_16_3	wallke	wallke	_	AV	p	_	_	_	origText=wallke,baseForms=wall|ke
1922AUGU-TAGGED_16_4	kintun	kintun	_	N	nmlz	_	_	_	origText=kintun,baseForms=kintu|(ü)n
1922AUGU-TAGGED_16_5	,	,	PUNCT	PUNCT	_	_	_	_	_
1922AUGU-TAGGED_16_6	fei	fey	_	D	D	_	_	_	origText=fei,baseForms=fey
1922AUGU-TAGGED_16_7	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1922AUGU-TAGGED_16_8	pishmaiwile	pishmaiwile	_	NP	_	_	_	_	origText=Pishmaiwile,baseForms=pishmaiwile
1922AUGU-TAGGED_16_9	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1922AUGU-TAGGED_16_10	trarün	trarün	_	N	nmlz	_	_	_	origText=trarün,baseForms=trar|(ü)n
1922AUGU-TAGGED_16_11	kup	kug	_	N	_	_	_	_	origText=kup,baseForms=kug
1922AUGU-TAGGED_16_12	katrüñmangeai	katrün	_	V	appl|pass|fut|ind3	_	_	_	origText=katrüñmangeai,baseForms=katr|(üñ)ma|nge|a|iy
1922AUGU-TAGGED_16_13	.	.	PUNCT	PUNCT	_	_	_	_	_

1922AUGU-TAGGED_16_1	elungei	elun	_	V	pass|ind3	_	_	_	origText=Elungei,baseForms=elu|nge|iy
1922AUGU-TAGGED_16_2	feluke	feluke	_	N	_	_	_	_	origText=feluke,baseForms=feluke
1922AUGU-TAGGED_16_3	pishmaiwile	pishmaiwile	_	NP	_	_	_	_	origText=Pishmaiwile,baseForms=pishmaiwile
1922AUGU-TAGGED_16_4	;	;	PUNCT	PUNCT	_	_	_	_	_
1922AUGU-TAGGED_16_5	femngechi	femngechi	_	AV	_	_	_	_	origText=femngechi,baseForms=femngechi
1922AUGU-TAGGED_16_6	katrüñmangeai	katrün	_	V	appl|pass|fut|ind3	_	_	_	origText=katrüñmangeai,baseForms=katr|(üñ)ma|nge|a|iy
1922AUGU-TAGGED_16_7	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1922AUGU-TAGGED_16_8	pel	pel'	_	N	_	_	_	_	origText=pel,baseForms=pel'
1922AUGU-TAGGED_16_9	traru	traru	_	NP	_	_	_	_	origText=Traru,baseForms=traru
1922AUGU-TAGGED_16_10	,	,	PUNCT	PUNCT	_	_	_	_	_
1922AUGU-TAGGED_16_11	fei	fey	_	D	D	_	_	_	origText=Fei,baseForms=fey
1922AUGU-TAGGED_16_12	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1922AUGU-TAGGED_16_13	montui	montun	_	V	ind3	_	_	_	origText=montui,baseForms=montu|iy
1922AUGU-TAGGED_16_14	”	”	PUNCT	PUNCT	_	_	_	_	_
1922AUGU-TAGGED_16_15	pishmaiwile	pishmaiwile	_	NP	_	_	_	_	origText=Pishmaiwile,baseForms=pishmaiwile
1922AUGU-TAGGED_16_16	.	.	PUNCT	PUNCT	_	_	_	_	_

1922AUGU-TAGGED_17_1	fei	fey	_	D	D	_	_	_	origText=Fei,baseForms=fey
1922AUGU-TAGGED_17_2	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1922AUGU-TAGGED_17_3	pishmaiwile	pishmaiwile	_	NP	_	_	_	_	origText=Pishmaiwile,baseForms=pishmaiwile
1922AUGU-TAGGED_17_4	fei	fey	_	D	D	_	_	_	origText=fei,baseForms=fey
1922AUGU-TAGGED_17_5	pi	pin	_	V	ind3	_	_	_	origText=pi,baseForms=pi|iy
1922AUGU-TAGGED_17_6	:	:	PUNCT	PUNCT	_	_	_	_	_
1922AUGU-TAGGED_17_7	“	“	PUNCT	PUNCT	_	_	_	_	_
1922AUGU-TAGGED_17_8	tüfachi	tüfachi	_	DP	DP	_	_	_	origText=Təfachi,baseForms=tüfachi
1922AUGU-TAGGED_17_9	traru	traru	_	NP	_	_	_	_	origText=Traru,baseForms=traru
1922AUGU-TAGGED_17_10	küpalfeneu	küpalün	_	V	cause|bi|ind3-1s	_	_	_	origText=küpalfeneu,baseForms=küpa|(ü)l|fu|enew
1922AUGU-TAGGED_17_11	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1922AUGU-TAGGED_17_12	langümmeaeteu	l'angümün	_	V	cause|and|fut|invNF3	_	_	_	origText=langəmmeaeteu,baseForms=l'a|üm|me|s|etew
1922AUGU-TAGGED_17_13	afn-mapu	afün-mapu	_	CN	_	_	_	_	origText=afn-mapu,baseForms=afn|mapu
1922AUGU-TAGGED_17_14	.	.	PUNCT	PUNCT	_	_	_	_	_

1922AUGU-TAGGED_17_1	feula	fewla	_	AV	_	_	_	_	origText=Féula,baseForms=fewla
1922AUGU-TAGGED_17_2	montun	montun	_	V	ind1s	_	_	_	origText=montun,baseForms=montu|(ü)n
1922AUGU-TAGGED_17_3	”	”	PUNCT	PUNCT	_	_	_	_	_
1922AUGU-TAGGED_17_4	iñche	iñche	_	PN	1s	_	_	_	origText=iñche,baseForms=iñche
1922AUGU-TAGGED_17_5	.	.	PUNCT	PUNCT	_	_	_	_	_

1922AUGU-TAGGED_17_1	nentuñmaiafiñ	nentun	_	V	tr|fut|dir3|ind1s	_	_	_	origText=Nentuñmaiafiñ,baseForms=nentu|(ñ)ma|a|fi|(ü)n
1922AUGU-TAGGED_17_2	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1922AUGU-TAGGED_17_3	nge	nge	_	N	_	_	_	_	origText=ngé,baseForms=nge
1922AUGU-TAGGED_17_4	ka	ka	_	C	particle	_	_	_	origText=ká,baseForms=ka
1922AUGU-TAGGED_17_5	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1922AUGU-TAGGED_17_6	müpü	müpü	_	N	_	_	_	_	origText=məpü,baseForms=müpü
1922AUGU-TAGGED_17_7	”	”	PUNCT	PUNCT	_	_	_	_	_
1922AUGU-TAGGED_17_8	,	,	PUNCT	PUNCT	_	_	_	_	_
1922AUGU-TAGGED_17_9	pi	pin	_	V	ind3	_	_	_	origText=pí,baseForms=pi|iy
1922AUGU-TAGGED_17_10	pishmaiwile	pishmaiwile	_	NP	_	_	_	_	origText=Pishmaiwile,baseForms=pishmaiwile
1922AUGU-TAGGED_17_11	.	.	PUNCT	PUNCT	_	_	_	_	_

1922AUGU-TAGGED_18_1	femngechi	femngechi	_	AV	_	_	_	_	origText=Femngechi,baseForms=femngechi
1922AUGU-TAGGED_18_2	mai	may	_	AV	_	_	_	_	origText=mai,baseForms=may
1922AUGU-TAGGED_18_3	nentuñmangei	nentun	_	V	tr|pass|ind3	_	_	_	origText=Nentuñmangei,baseForms=nentu|(ñ)ma|nge|iy
1922AUGU-TAGGED_18_4	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1922AUGU-TAGGED_18_5	nge	nge	_	N	_	_	_	_	origText=ngé,baseForms=nge
1922AUGU-TAGGED_18_6	yem	em	_	IJ	particle	_	_	_	origText=yem,baseForms=em
1922AUGU-TAGGED_18_7	ka	ka	_	C	particle	_	_	_	origText=ká,baseForms=ka
1922AUGU-TAGGED_18_8	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1922AUGU-TAGGED_18_9	müpü	müpü	_	N	_	_	_	_	origText=məpü,baseForms=müpü
1922AUGU-TAGGED_18_10	yem	em	_	IJ	particle	_	_	_	origText=yem,baseForms=em
1922AUGU-TAGGED_18_11	konatraru	kon'atraru	_	NP	_	_	_	_	origText=Konatraru,baseForms=kon'a|traru
1922AUGU-TAGGED_18_12	.	.	PUNCT	PUNCT	_	_	_	_	_

1922AUGU-TAGGED_19_1	pishmaiwile	pishmaiwile	_	NP	_	_	_	_	origText=Pishmaiwile,baseForms=pishmaiwile
1922AUGU-TAGGED_19_2	feichi	feichi	_	D	D|DA	_	_	_	origText=feichi,baseForms=fey|chi
1922AUGU-TAGGED_19_3	nge	nge	_	N	_	_	_	_	origText=ngé,baseForms=nge
1922AUGU-TAGGED_19_4	paliyefi	paliyen	_	V	vb|dir3|ind3	_	_	_	origText=paliyefí,baseForms=pali|je|fi|iy
1922AUGU-TAGGED_19_5	,	,	PUNCT	PUNCT	_	_	_	_	_
1922AUGU-TAGGED_19_6	chi	chi	_	DA	DA	_	_	_	origText=chi,baseForms=chi
1922AUGU-TAGGED_19_7	müpü	müpü	_	N	_	_	_	_	origText=məpü,baseForms=müpü
1922AUGU-TAGGED_19_8	wüñofi	wüñon	_	V	dir3|ind3	_	_	_	origText=wəñófi,baseForms=wüño|fi|iy
1922AUGU-TAGGED_19_9	.	.	PUNCT	PUNCT	_	_	_	_	_

1922AUGU-TAGGED_20_1	wüla	wüla	_	AV	_	_	_	_	origText=Wəlá,baseForms=wüla
1922AUGU-TAGGED_20_2	pishmaiwile	pishmaiwile	_	NP	_	_	_	_	origText=Pishmaiwile,baseForms=pishmaiwile
1922AUGU-TAGGED_20_3	:	:	PUNCT	PUNCT	_	_	_	_	_
1922AUGU-TAGGED_20_4	"	"	PUNCT	PUNCT	_	_	_	_	_
1922AUGU-TAGGED_20_5	gracias	gracias	_	AV	_	_	_	_	origText=Gracias,baseForms=gracias,wordLang=spa
1922AUGU-TAGGED_20_6	mai	may	_	AV	_	_	_	_	origText=mai,baseForms=may
1922AUGU-TAGGED_20_7	,	,	PUNCT	PUNCT	_	_	_	_	_
1922AUGU-TAGGED_20_8	pu	pu	_	PL	particle	_	_	_	origText=pu,baseForms=pu
1922AUGU-TAGGED_20_9	wen	wen'üy	_	N	_	_	_	_	origText=wen,baseForms=wen'üy
1922AUGU-TAGGED_20_10	.	.	PUNCT	PUNCT	_	_	_	_	_

1922AUGU-TAGGED_20_1	eimn	eymün	_	PN	2p	_	_	_	origText=Eimn,baseForms=eymün
1922AUGU-TAGGED_20_2	mn	mün	_	PP	2p	_	_	_	origText=mn,baseForms=mün
1922AUGU-TAGGED_20_3	yeumewn	yeumen	_	N	_	_	_	_	origText=yeumewn,baseForms=yeumen
1922AUGU-TAGGED_20_4	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1922AUGU-TAGGED_20_5	,	,	PUNCT	PUNCT	_	_	_	_	_
1922AUGU-TAGGED_20_6	ngünen	ngünen	_	N	_	_	_	_	origText=ngənen,baseForms=ngünen
1922AUGU-TAGGED_20_7	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1922AUGU-TAGGED_20_8	,	,	PUNCT	PUNCT	_	_	_	_	_
1922AUGU-TAGGED_20_9	montun	montun	_	V	ind1s	_	_	_	origText=montun,baseForms=montu|(ü)n
1922AUGU-TAGGED_20_10	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1922AUGU-TAGGED_20_11	lapuael	l'an	_	N	trloc|fut|nmlz	_	_	_	origText=lápuael,baseForms=l'a|pu|a|el
1922AUGU-TAGGED_20_12	afn-mapu	afün-mapu	_	CN	_	_	_	_	origText=afn-mapu,baseForms=afn|mapu
1922AUGU-TAGGED_20_13	"	"	PUNCT	PUNCT	_	_	_	_	_
1922AUGU-TAGGED_20_14	,	,	PUNCT	PUNCT	_	_	_	_	_
1922AUGU-TAGGED_20_15	pingei	pin	_	V	pass|ind3	_	_	_	origText=pingei,baseForms=pi|nge|iy
1922AUGU-TAGGED_20_16	pu	pu	_	PL	particle	_	_	_	origText=pu,baseForms=pu
1922AUGU-TAGGED_20_17	meñcholongko	meñcholongko	_	NP	_	_	_	_	origText=Meñcholongko,baseForms=meñcholonko
1922AUGU-TAGGED_20_18	.	.	PUNCT	PUNCT	_	_	_	_	_

1922AUGU-TAGGED_20_1	femngechi	femngechi	_	AV	_	_	_	_	origText=Femngechi,baseForms=femngechi
1922AUGU-TAGGED_20_2	chaliwingu	chalin	_	V	reflex|ind3d	_	_	_	origText=chaliwingu,baseForms=None|(u)w|ingu
1922AUGU-TAGGED_20_3	.	.	PUNCT	PUNCT	_	_	_	_	_

1922AUGU-TAGGED_21_1	feula	fewla	_	AV	_	_	_	_	origText=Féula,baseForms=fewla
1922AUGU-TAGGED_21_2	küpatui	küpatun	_	V	rest|ind3	_	_	_	origText=küpatui,baseForms=küpa|tu|iy
1922AUGU-TAGGED_21_3	pishmaiwile	pishmaiwile	_	NP	_	_	_	_	origText=Pishmaiwile,baseForms=pishmaiwile
1922AUGU-TAGGED_21_4	kiñe	kiñe	_	NUM	_	_	_	_	origText=kiñe,baseForms=kiñe
1922AUGU-TAGGED_21_5	fücha	fücha	_	AJ	_	_	_	_	origText=füchá,baseForms=fücha
1922AUGU-TAGGED_21_6	trongli	trongli	_	AJ	_	_	_	_	origText=trongli,baseForms=trongli
1922AUGU-TAGGED_21_7	kawellu	kawellu	_	N	_	_	_	_	origText=kawellu,baseForms=kawellu
1922AUGU-TAGGED_21_8	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1922AUGU-TAGGED_21_9	,	,	PUNCT	PUNCT	_	_	_	_	_
1922AUGU-TAGGED_21_10	ka	ka	_	C	particle	_	_	_	origText=ká,baseForms=ka
1922AUGU-TAGGED_21_11	werai	wedan	_	V	ind3	_	_	_	origText=werai,baseForms=weda|iy
1922AUGU-TAGGED_21_12	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1922AUGU-TAGGED_21_13	furi	furi	_	N	_	_	_	_	origText=furi,baseForms=furi
1922AUGU-TAGGED_21_14	chi	chi	_	DA	DA	_	_	_	origText=chi,baseForms=chi
1922AUGU-TAGGED_21_15	kawellu	kawellu	_	N	_	_	_	_	origText=kawellu,baseForms=kawellu
1922AUGU-TAGGED_21_16	,	,	PUNCT	PUNCT	_	_	_	_	_
1922AUGU-TAGGED_21_17	fentren	fentren	_	AV	_	_	_	_	origText=Fentren,baseForms=fentren
1922AUGU-TAGGED_21_18	komke	kom	_	AV	p	_	_	_	origText=komke,baseForms=kom|ke
1922AUGU-TAGGED_21_19	antü	antü	_	N	_	_	_	_	origText=antü,baseForms=antü
1922AUGU-TAGGED_21_20	ka	ka	_	C	particle	_	_	_	origText=ka,baseForms=ka
1922AUGU-TAGGED_21_21	fentren	fentren	_	AV	_	_	_	_	origText=Fentren,baseForms=fentren
1922AUGU-TAGGED_21_22	tripantu	tripantu	_	N	_	_	_	_	origText=tripantu,baseForms=tripantu
1922AUGU-TAGGED_21_23	kam	kam	_	IP	particle	_	_	_	origText=kam,baseForms=kam
1922AUGU-TAGGED_21_24	küpatulu	küpatun	_	V	rest|svn	_	_	_	origText=küpatulu,baseForms=küpa|tu|lu
1922AUGU-TAGGED_21_25	pishmaiwile	pishmaiwile	_	NP	_	_	_	_	origText=Pishmaiwile,baseForms=pishmaiwile
1922AUGU-TAGGED_21_26	.	.	PUNCT	PUNCT	_	_	_	_	_

1922AUGU-TAGGED_22_1	wüla	wüla	_	AV	_	_	_	_	origText=Wəla,baseForms=wüla
1922AUGU-TAGGED_22_2	ngellu	ngellu	_	AV	_	_	_	_	origText=ngellu,baseForms=ngellu
1922AUGU-TAGGED_22_3	akutui	akutun	_	V	rest|ind3	_	_	_	origText=akutui,baseForms=aku|tu|iy
1922AUGU-TAGGED_22_4	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1922AUGU-TAGGED_22_5	mapu	mapu	_	N	_	_	_	_	origText=mapu,baseForms=mapu
1922AUGU-TAGGED_22_6	;	;	PUNCT	PUNCT	_	_	_	_	_
1922AUGU-TAGGED_22_7	fei	fey	_	D	D	_	_	_	origText=fei,baseForms=fey
1922AUGU-TAGGED_22_8	putui	putun	_	V	rest|ind3	_	_	_	origText=putui,baseForms=pu|tu|iy
1922AUGU-TAGGED_22_9	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1922AUGU-TAGGED_22_10	ruka	ruka	_	N	_	_	_	_	origText=ruká,baseForms=ruka
1922AUGU-TAGGED_22_11	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1922AUGU-TAGGED_22_12	,	,	PUNCT	PUNCT	_	_	_	_	_
1922AUGU-TAGGED_22_13	welu	welu	_	AV	_	_	_	_	origText=welu,baseForms=welu
1922AUGU-TAGGED_22_14	pepulai	pepun	_	V	trloc|neg|ind3	_	_	_	origText=pepulai,baseForms=pe|pu|la|iy
1922AUGU-TAGGED_22_15	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1922AUGU-TAGGED_22_16	kure	kure	_	N	_	_	_	_	origText=kure,baseForms=kure
1922AUGU-TAGGED_22_17	.	.	PUNCT	PUNCT	_	_	_	_	_

1922AUGU-TAGGED_22_1	fei	fey	_	D	D	_	_	_	origText=Fei,baseForms=fey
1922AUGU-TAGGED_22_2	umaputui	uman	_	V	trloc|rest|ind3	_	_	_	origText=umaputui,baseForms=uma|pu|tu|iy
1922AUGU-TAGGED_22_3	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1922AUGU-TAGGED_22_4	ruka	ruka	_	N	_	_	_	_	origText=ruká,baseForms=ruka
1922AUGU-TAGGED_22_5	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1922AUGU-TAGGED_22_6	.	.	PUNCT	PUNCT	_	_	_	_	_

1922AUGU-TAGGED_23_1	uman	uman	_	V	ind1s	_	_	_	origText=Uman,baseForms=uma|(ü)n
1922AUGU-TAGGED_23_2	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1922AUGU-TAGGED_23_3	amui	amun	_	V	ind3	_	_	_	origText=amui,baseForms=amu|iy
1922AUGU-TAGGED_23_4	atapay	atapay	_	NP	_	_	_	_	origText=Atapay,baseForms=Atapay
1922AUGU-TAGGED_23_5	fücha	fücha	_	AJ	_	_	_	_	origText=füchá,baseForms=fücha
1922AUGU-TAGGED_23_6	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1922AUGU-TAGGED_23_7	ñallitualu	llallitun	_	V	fut|svn	_	_	_	origText=ñallitualu,baseForms=llallitun|a|lu
1922AUGU-TAGGED_23_8	.	.	PUNCT	PUNCT	_	_	_	_	_

1922AUGU-TAGGED_24_1	amulelu	amun	_	V	prog|svn	_	_	_	origText=Amulelu,baseForms=amu|(kü)le|lu
1922AUGU-TAGGED_24_2	rüpü	rüpü	_	N	_	_	_	_	origText=rəpü,baseForms=rüpü
1922AUGU-TAGGED_24_3	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1922AUGU-TAGGED_24_4	rumei	run	_	V	and|ind3	_	_	_	origText=rumei,baseForms=ru|me|iy
1922AUGU-TAGGED_24_5	shañi	shañi	_	NP	_	_	_	_	origText=Shañi,baseForms=shañi
1922AUGU-TAGGED_24_6	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1922AUGU-TAGGED_24_7	inaruka	inaruka	_	N	prefix	_	_	_	origText=ináruka,baseForms=ina|ruka
1922AUGU-TAGGED_24_8	.	.	PUNCT	PUNCT	_	_	_	_	_

1922AUGU-TAGGED_25_1	fei	fey	_	D	D	_	_	_	origText=Fei,baseForms=fey
1922AUGU-TAGGED_25_2	kushe	kushe	_	N	_	_	_	_	origText=kushe,baseForms=kushe
1922AUGU-TAGGED_25_3	shañi	shañi	_	NP	_	_	_	_	origText=Shañi,baseForms=shañi
1922AUGU-TAGGED_25_4	peeyeu	pen	_	V	indinv3-3	_	_	_	origText=peeyeu,baseForms=pe|eyew
1922AUGU-TAGGED_25_5	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1922AUGU-TAGGED_25_6	rumen	run	_	N	and|nmlz	_	_	_	origText=rumen,baseForms=ru|me|(ü)n
1922AUGU-TAGGED_25_7	.	.	PUNCT	PUNCT	_	_	_	_	_

1922AUGU-TAGGED_25_1	putulu	putun	_	N	rest|svn	_	_	_	origText=Putulu,baseForms=pu|tu|lu
1922AUGU-TAGGED_25_2	fücha	fücha	_	AJ	_	_	_	_	origText=füchá,baseForms=fücha
1922AUGU-TAGGED_25_3	shañi	shañi	_	NP	_	_	_	_	origText=Shañi,baseForms=shañi
1922AUGU-TAGGED_25_4	nütramelngei	nütramün	_	V	appl|pass|ind3	_	_	_	origText=nütramelngei,baseForms=nütram|(l)el|nge|iy
1922AUGU-TAGGED_25_5	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1922AUGU-TAGGED_25_6	rumen	run	_	N	and|nmlz	_	_	_	origText=rumen,baseForms=ru|me|(ü)n
1922AUGU-TAGGED_25_7	.	.	PUNCT	PUNCT	_	_	_	_	_

1922AUGU-TAGGED_25_1	kiñe	kiñe	_	NUM	_	_	_	_	origText=kiñe,baseForms=kiñe
1922AUGU-TAGGED_25_2	fücha	fücha	_	AJ	_	_	_	_	origText=füchá,baseForms=fücha
1922AUGU-TAGGED_25_3	wentru	wentru	_	N	_	_	_	_	origText=wentru,baseForms=wentru
1922AUGU-TAGGED_25_4	inaruka	inaruka	_	N	prefix	_	_	_	origText=ináruka,baseForms=ina|ruka
1922AUGU-TAGGED_25_5	.	.	PUNCT	PUNCT	_	_	_	_	_

1922AUGU-TAGGED_26_1	“	“	PUNCT	PUNCT	_	_	_	_	_
1922AUGU-TAGGED_26_2	chem	chem	_	WH	particle	_	_	_	origText=Chem,baseForms=chem
1922AUGU-TAGGED_26_3	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1922AUGU-TAGGED_26_4	kam	kam	_	IP	particle	_	_	_	origText=kam,baseForms=kam
1922AUGU-TAGGED_26_5	iñche	iñche	_	PN	1s	_	_	_	origText=iñche,baseForms=iñche
1922AUGU-TAGGED_26_6	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1922AUGU-TAGGED_26_7	inaruka	inaruka	_	N	prefix	_	_	_	origText=ináruka,baseForms=ina|ruka
1922AUGU-TAGGED_26_8	rupai	run	_	V	cis|ind3	_	_	_	origText=rupai,baseForms=ru|pa|iy
1922AUGU-TAGGED_26_9	feichi	feichi	_	D	D|DA	_	_	_	origText=feichi,baseForms=fey|chi
1922AUGU-TAGGED_26_10	chi	chi	_	DA	DA	_	_	_	origText=chi,baseForms=chi
1922AUGU-TAGGED_26_11	weda	weda	_	AJ	_	_	_	_	origText=wedá,baseForms=weda
1922AUGU-TAGGED_26_12	fücha	fücha	_	AJ	_	_	_	_	origText=füchá,baseForms=fücha
1922AUGU-TAGGED_26_13	wentru	wentru	_	N	_	_	_	_	origText=wentru,baseForms=wentru
1922AUGU-TAGGED_26_14	?	?	PUNCT	PUNCT	_	_	_	_	_
1922AUGU-TAGGED_26_15	”	”	PUNCT	PUNCT	_	_	_	_	_
1922AUGU-TAGGED_26_16	,	,	PUNCT	PUNCT	_	_	_	_	_
1922AUGU-TAGGED_26_17	pi	pin	_	V	ind3	_	_	_	origText=pí,baseForms=pi|iy
1922AUGU-TAGGED_26_18	shañi	shañi	_	NP	_	_	_	_	origText=Shañi,baseForms=shañi
1922AUGU-TAGGED_26_19	.	.	PUNCT	PUNCT	_	_	_	_	_

1922AUGU-TAGGED_27_1	fei	fey	_	D	D	_	_	_	origText=Fei,baseForms=fey
